Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID
Covered Recipient Teaching Hospital,1629,TRINITY BETTENDORF,,,,,4500 Utica Ridge Rd,,Bettendorf,52722,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,34.03,03/31/2014,In-kind items and services,144343864
Non-covered Recipient Entity,,,,,,,411 Laurel St,--,Des Moines,50314-3017,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,24380.99,09/18/2014,Cash or cash equivalent,144326736
Non-covered Recipient Entity,,,,,,,933 E Pierce St,Ste 501,Council Bluffs,51503-4626,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,21983.95,01/14/2014,Cash or cash equivalent,144336914
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,Po Box 3014,Ames,50010-3014,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,7.50,09/30/2014,In-kind items and services,144339870
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,Po Box 3014,Ames,50010-3014,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,2500.00,09/16/2014,Cash or cash equivalent,144327002
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,591.76,01/21/2014,Cash or cash equivalent,144334328
Covered Recipient Teaching Hospital,1629,TRINITY BETTENDORF,,,,,4500 Utica Ridge Rd,,Bettendorf,52722,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,29740.00,01/22/2014,Cash or cash equivalent,144332034
Non-covered Recipient Entity,,,,,,,1111 6th Ave,Suite West 4,Des Moines,50314,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,9875.64,09/23/2014,Cash or cash equivalent,144330078
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,4110.60,09/23/2014,Cash or cash equivalent,144329016
Non-covered Recipient Entity,,,,,,,933 E Pierce St,Ste 501,Council Bluffs,51503-4626,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,409.15,03/31/2014,In-kind items and services,144346426
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,3.41,03/31/2014,In-kind items and services,144343980
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,2281.25,11/10/2014,Cash or cash equivalent,155697282
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,5174.00,11/06/2014,Cash or cash equivalent,155697284
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,193.16,01/13/2014,Cash or cash equivalent,155719122
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1845.00,11/21/2014,Cash or cash equivalent,155719118
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1975.00,11/21/2014,Cash or cash equivalent,155719120
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,6663.00,12/05/2014,Cash or cash equivalent,155719010
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,6896.00,11/26/2014,Cash or cash equivalent,155719028
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,154.54,04/24/2014,Cash or cash equivalent,155719046
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,100.00,10/03/2014,Cash or cash equivalent,155719068
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,168.00,11/10/2014,Cash or cash equivalent,155719078
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,580.00,06/27/2014,Cash or cash equivalent,155710112
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1800.00,05/02/2014,Cash or cash equivalent,155710116
Covered Recipient Teaching Hospital,1751,MERCY MEDICAL CENTER-DES MOINES,,,,,1111 6th Ave,,Des Moines,50314,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,37310.00,01/22/2014,Cash or cash equivalent,144332108
Covered Recipient Teaching Hospital,1751,MERCY MEDICAL CENTER-DES MOINES,,,,,1111 6th Ave,,Des Moines,50314,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,40.56,03/31/2014,In-kind items and services,144343972
Non-covered Recipient Entity,,,,,,,933 E Pierce St,Ste 501,Council Bluffs,51503-4626,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,3497.00,01/08/2014,Cash or cash equivalent,144340226
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,AstraZeneca Pharmaceuticals LP,100000000146,AstraZeneca Pharmaceuticals LP,DE,69031.25,01/30/2014,Cash or cash equivalent,144327574
Non-covered Recipient Entity,,,,,,,2024 NW 92nd Ct,Ste 8,Clive,50324,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,9838.00,02/03/2014,In-kind items and services,155706476
Non-covered Recipient Entity,,,,,,,2024 NW 92nd Ct,Ste 8,Clive,50324,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1000.00,11/24/2014,In-kind items and services,155706480
Non-covered Recipient Entity,,,,,,,202 10th St SE,,Cedar Rapids,52401,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1470.00,03/13/2014,In-kind items and services,155712564
Non-covered Recipient Entity,,,,,,,202 10th St SE,,Cedar Rapids,52401,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,517.00,03/27/2014,In-kind items and services,155712572
Non-covered Recipient Entity,,,,,,,202 10th St SE,,Cedar Rapids,52401,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,31610.00,12/18/2014,In-kind items and services,155712576
Non-covered Recipient Entity,,,,,,,600 7Th St Se,,Cedar Rapids,52401,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,9082.00,02/03/2014,In-kind items and services,155712580
Non-covered Recipient Entity,,,,,,,230 Nebraska St,,Sioux City,51101,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,560.10,12/04/2014,In-kind items and services,155715826
Non-covered Recipient Entity,,,,,,,230 Nebraska St,,Sioux City,51101,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,350.00,10/14/2014,In-kind items and services,155715828
Non-covered Recipient Entity,,,,,,,ACCOUNTS PAYABLE230 NEBRASKA STREET,,SIOUX CITY,51101,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,300.00,07/03/2014,Cash or cash equivalent,155714562
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1440.00,06/27/2014,Cash or cash equivalent,155710128
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,3040.00,05/02/2014,Cash or cash equivalent,155710130
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,940.00,07/28/2014,Cash or cash equivalent,155710118
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,220.00,10/16/2014,Cash or cash equivalent,155710120
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,660.00,11/26/2014,Cash or cash equivalent,155710124
Non-covered Recipient Entity,,,,,,,2024 NW 92nd Ct,Ste 8,Clive,50324,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,191.80,11/21/2014,In-kind items and services,155706478
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,4326.00,10/27/2014,Cash or cash equivalent,155719004
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,3636.00,12/05/2014,Cash or cash equivalent,155719008
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,2430.12,01/13/2014,Cash or cash equivalent,155719130
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1600.00,07/25/2014,Cash or cash equivalent,155719016
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,7856.40,12/19/2014,Cash or cash equivalent,155719030
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEOFFICE B5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,7499.00,07/25/2014,Cash or cash equivalent,155719034
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,537.00,05/30/2014,Cash or cash equivalent,155719050
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,8355.00,04/28/2014,Cash or cash equivalent,155719058
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,99909.00,05/23/2014,Cash or cash equivalent,155719064
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,966.00,08/13/2014,Cash or cash equivalent,155719066
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,489.00,09/15/2014,Cash or cash equivalent,155719084
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,3801.00,11/13/2014,Cash or cash equivalent,155697290
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,2160.00,02/28/2014,Cash or cash equivalent,155719126
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,500.00,07/25/2014,Cash or cash equivalent,155719012
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,9000.00,07/25/2014,Cash or cash equivalent,155719020
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEOFFICE B5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,6100.00,11/26/2014,Cash or cash equivalent,155719040
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1074.00,06/27/2014,Cash or cash equivalent,155719054
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,3756.00,10/16/2014,Cash or cash equivalent,155719074
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,510.00,11/21/2014,Cash or cash equivalent,155719092
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,615.00,11/21/2014,Cash or cash equivalent,155719100
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,680.00,11/21/2014,Cash or cash equivalent,155719102
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,12011.00,01/30/2014,Cash or cash equivalent,155719134
Non-covered Recipient Entity,,,,,,,202 10th St SE,,Cedar Rapids,52401,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,517.00,03/27/2014,In-kind items and services,155712574
Non-covered Recipient Entity,,,,,,,1111 6th Ave Ofc 450,,Des Moines,50301,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,2513.00,11/17/2014,In-kind items and services,155706974
Non-covered Recipient Entity,,,,,,,411 Laurel St,Ste 3262,Des Moines,50301,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,2250.00,11/17/2014,In-kind items and services,155706978
Non-covered Recipient Entity,,,,,,,230 NEBRASKA STREET,,SIOUX CITY,51101,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,3350.00,02/14/2014,Cash or cash equivalent,155714556
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,800.00,03/31/2014,Cash or cash equivalent,155710108
Non-covered Recipient Entity,,,,,,,2055 KIMBALL AVENUE,,WATERLOO,50701,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1760.00,03/03/2014,Cash or cash equivalent,155710110
Non-covered Recipient Entity,,,,,,,1111 6th Ave Ofc 450,,Des Moines,50301,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1000.00,12/22/2014,In-kind items and services,155706976
Non-covered Recipient Entity,,,,,,,1622 E LOMBARD STREET,,DAVENPORT,52759,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,999.00,10/31/2014,Cash or cash equivalent,155708992
Non-covered Recipient Entity,,,,,,,1622 EAST LOMBARD STREET,,DAVENPORT,52759,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,666.00,01/31/2014,Cash or cash equivalent,155708998
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,12312.00,10/10/2014,Cash or cash equivalent,155719024
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTINGOFFICE 5B JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,164917.28,01/06/2014,In-kind items and services,155719044
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,700.00,09/15/2014,Cash or cash equivalent,155719086
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,510.00,11/21/2014,Cash or cash equivalent,155719094
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,510.00,11/21/2014,Cash or cash equivalent,155719096
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,825.00,11/21/2014,Cash or cash equivalent,155719108
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1700.00,11/21/2014,Cash or cash equivalent,155719114
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,246.77,01/17/2014,Cash or cash equivalent,155719124
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,2697.00,03/28/2014,Cash or cash equivalent,155719132
Non-covered Recipient Entity,,,,,,,DIVISION OF SPONSORED PROGRAMS2 GILMORE HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,4326.00,03/20/2014,Cash or cash equivalent,155718992
Non-covered Recipient Entity,,,,,,,DIVISION OF SPONSORED PROGRAMS2 GILMORE HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,4945.00,06/13/2014,Cash or cash equivalent,155718996
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1100.00,07/25/2014,Cash or cash equivalent,155719014
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1610.00,10/06/2014,Cash or cash equivalent,155719022
Non-covered Recipient Entity,,,,,,,DIVISION OF SPONSORED PROGRAMS2 GILMORE HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,6801.84,06/02/2014,Cash or cash equivalent,155718998
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTING OFFICEB5 JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,5982.99,07/03/2014,Cash or cash equivalent,155719002
Non-covered Recipient Entity,,,,,,,GRANT ACCOUNTINGOFFICE 5B JESSUP HALL,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,53643.75,01/06/2014,Cash or cash equivalent,155719042
Non-covered Recipient Entity,,,,,,,200 HAWKINS DR5970Z JPP,,IOWA CITY,52242,,,"Janssen Research & Development, LLC",100000005592,"Janssen Research & Development, LLC",NJ,1911.00,06/30/2014,Cash or cash equivalent,155719060
